"X","GSIName","OrigName","SrcName","Type","Depth_m","Dpth.Rck_m","DTRConfid","DrillDate","Easting","Northing","Loc_Acc","Townland","Town","County","SixInShtNo","SourceUse","YldClass","ProdClass","Yield_m3d","Abstr_m3d","Ovrflw_m3d","AbstrDDm","SC_m3dm","cas1dia_mm","Wtrstrk1_m","Wtrstrk2_m","Wtrstrk3_m","Wtrstrk4_m","Wtrloss1_m","GenComms","DrillComms","CasingComs","WellType"
48,"1421SWW019",NA,NA,"Borehole",31.1,NA,"DTB Unknown",NA,147220,228500,"to 1km","POLLNAGROAGH",NA,"Galway",NA,"Agri & domestic use","Poor",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNKNOWN","BIRCH GROVE",NA,"C"
49,"1421SWW029",NA,NA,"Spring",NA,NA,NA,NA,149540,216550,"to 1km","MANNIN",NA,"Galway",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNKNOWN",NA,"Unknown, probably few 100m3/day","C"
50,"1421SWW030",NA,NA,"Unknown",18.3,NA,"DTB Unknown",NA,147350,216380,"to 1km","LAVALLYCONOR",NA,"Galway",NA,"Agri & domestic use","Good",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNKNOWN",NA,"25477","C"
51,"1421SWW031",NA,NA,"Borehole",67.1,3.7,"Bedrock Met",NA,152990,218020,"to 1km","COLESGROVE",NA,"Galway",NA,"Unknown","Good",NA,109,NA,NA,NA,NA,NA,36.6,NA,NA,NA,NA,"UNKNOWN",NA,NA,"C"
52,"1421SWW032",NA,NA,"Borehole",45.1,NA,"DTB Unknown",NA,152430,216880,"to 1km","BALLYMANAGH",NA,"Galway",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNKNOWN","AT SCHOOL",NA,"C"
53,"1421SWW034",NA,NA,"Borehole",73.8,3.7,"Bedrock Met",NA,148440,212100,"to 1km","RATHBAUN",NA,"Galway",NA,"Agri & domestic use",NA,NA,NA,NA,NA,NA,NA,NA,45.7,NA,NA,NA,NA,"UNKNOWN","Location marked on 6'' map",NA,"C"
54,"1421SWW045","GY208(COCO).GAL167(EPA)","CASTLETAYLOR, ARDRAHAN GWS","Borehole",35,NA,"DTB Unknown",NA,146180,213240,"to 1km","BARRATREANA","ardrahan","Galway",NA,"Group Scheme","Good",NA,237,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown",NA,NA,"C"
55,"1421SWW055","ILC S227(D3b)","OPW Garraun","Borehole",30.2,NA,"Bedrock Met","1983-08-10",145780,217680,"to 1km","GARRAUN","Kilcolgan","Galway",NA,NA,"Poor","IV",39.24,NA,NA,NA,3.36,200,NA,NA,NA,NA,NA,"unknown",NA,"Yields vary in pump test.","C"
56,"1423NWW001",NA,"Galway Co. Co.","Borehole",60.1,6.1,"Bedrock Presumed","1964-03-01",149200,240550,"to 1km","BALLYBAUN",NA,"Galway",NA,"Agri & domestic use","Poor",NA,38.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Summer yield","C"
57,"1423NWW002",NA,NA,"Borehole",60.1,1.5,"Bedrock Met","1961-02-06",151600,241200,"to 1km","OAKWOOD","Ballygunin","Galway",NA,"Agri & domestic use","Failure",NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oakwood nth and sth, unspecified as too which townland well is located in","Drilled by Kelly and Bennett","C"
58,"1423NWW003",NA,"Galway Co. Co.","Borehole",86.3,12.2,"Bedrock Presumed",NA,141050,248480,"to 1km","CLOONMORE",NA,"Galway",NA,"Agri & domestic use","Poor",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22859","C"
59,"1423NWW004",NA,"Galway Co. Co.","Borehole",43.2,1.8,"Bedrock Presumed",NA,142650,243540,"to 1km","COROFIN",NA,"Galway",NA,"Agri & domestic use","Good",NA,119.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22859","C"
60,"1423NWW005","GY264(COCO)","CORBALLY,CUMMER GWSS","Borehole",80.5,NA,"DTB Unknown","1970-09-01",140530,246030,"to 1km","CUMMER",NA,"Galway",NA,"Group Scheme","Excellent","III",436.42,NA,NA,NA,65.14,NA,NA,NA,NA,NA,NA,"unknown",NA,"pump level 35.6m bgl","C"
61,"1423NWW007",NA,"CUMMER GWS","Borehole",95.1,NA,"DTB Unknown","1965-07-01",140460,246140,"to 1km","CUMMER",NA,"Galway",NA,NA,"Good","III",196.39,NA,NA,NA,33.92,15.24,NA,NA,NA,NA,NA,"unknown","6 miles south of Tuam
Info in file 3.3.7","6' casing","C"
62,"1423SEW002",NA,"Galway Co. Co.","Borehole",27.7,4,"Bedrock Presumed","1962-08-01",164570,236200,"to 1km","KINREASK",NA,"Galway","72","Agri & domestic use","Moderate",NA,54.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Winter Yield","C"
63,"1423SEW006","Expl Bh no 1","Caltra/castleblakney/ballymacward GWSS","Borehole",73.2,12.2,"Bedrock Met","1995-10-01",168650,237930,"to 1km","ALLOON LOWER",NA,"Galway","73","Agri & domestic use","Good",NA,327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Info from DAvid BAll","35125","C"
64,"1423SEW007","PW no 1","Caltra/castleblakney/ballymacward GWSS","Borehole",36.6,12.2,"Bedrock Met",NA,168650,237980,"to 1km","ALLOON LOWER",NA,"Galway","73","Agri & domestic use","Excellent",NA,763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Info from David Ball",NA,"C"
65,"1423SEW008","WTB/GAL 3666",NA,"Borehole",65.3,4.9,"Bedrock Presumed",NA,159490,230190,"to 1km","ATTIMON",NA,"Galway",NA,"Agri & domestic use","Excellent",NA,501.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Info from GW in Co. Gal, DD 1985 and location from report sire map included","24/4/73","C"
66,"1423SEW013","ILC 1133",NA,"Borehole",28,NA,"DTB Unknown",NA,166310,236240,"to 1km","MOUNTVENTURE","Ballymacward","Galway","73","Agri & domestic use","Poor",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown",NA,"considerable Fe deposit","C"
67,"1423SWW001",NA,"Galway Co. Co.","Borehole",25,2.6,"Bedrock Met","1962-08-01",141510,238100,"to 1km","CAHERAHOON",NA,"Galway","70","Agri & domestic use","Poor",NA,26.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Winter yield","C"
68,"1423SWW007",NA,NA,"Borehole",61,2.1,"Bedrock Presumed","1971-11-16",152490,231290,"to 1km","CARROWNTOBER EAST","ATHENRY","Galway","71","Agri & domestic use",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNKNOWN","SOUTH OF MONIVEA","DRY","C"
69,"1423SWW008",NA,NA,"Borehole",48.8,7.9,"Bedrock Met",NA,152490,231230,"to 1km","CARROWNTOBER EAST","ATHENRY","Galway","71","Agri & domestic use","Good",NA,163.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNKNOWN","SOUTH OF MONIVEA",NA,"C"
70,"1423SWW009",NA,NA,"Borehole",109.7,NA,"DTB Unknown",NA,146490,231660,"to 1km","BALLYBACKAGH",NA,"Galway",NA,"Agri & domestic use","Failure",NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNKNOWN",NA,"35981","C"
71,"1423SWW010",NA,NA,"Borehole",44.5,NA,"DTB Unknown",NA,154050,231370,"to 1km","BINGARRA",NA,"Galway",NA,"Agri & domestic use","Poor",NA,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNKNOWN",NA,"SULPHUR","C"
72,"1423SWW017",NA,NA,"Borehole",46,2.7,"Bedrock Met",NA,153250,235590,"to 1km","TISAXON",NA,"Galway","71","Agri & domestic use",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNKNOWN",NA,"FAILED A LITTLE WATER AT 18.5m","C"
73,"1423SWW019",NA,NA,"Borehole",76.2,4.3,"Bedrock Met",NA,151050,237240,"to 1km","CAHERLISAKILL",NA,"Galway","71","Unknown","Failure",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNKNOWN","DIFFICULT AREA, HOLE NOW BLOCKE TO 12m.","24777","C"
74,"1423SWW021",NA,"Galway County Council","Borehole",76.2,NA,"DTB Unknown",NA,150970,235040,"to 1km","ROUNDFIELD",NA,"Galway","71","Agri & domestic use",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNKNOWN",NA,"SAID TO BE GOOD.WATER BELOW 34.5m","C"
75,"1423SWW024",NA,NA,"Borehole",61,NA,"DTB Unknown",NA,151550,231960,"to 1km","MONTPELIER",NA,"Galway","71","Unknown","Failure",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNKNOWN",NA,"ABANDONED","C"
76,"1423SWW026","GY188(CoCo),GY031(DoE),Gal162(EPA)","Carnaun,Castle Ellen GWS:Mr T Hansberry","Borehole",62.5,NA,"DTB Unknown",NA,148880,231350,"to 1km","CARNAUN","Cossaun","Galway","71","Agri & domestic use","Good","III",218.21,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,"unknown","GW in Co Gal, DD 1985 Report map","Info from yellow form in 3.3.7","C"
77,"1423SWW033",NA,NA,"Borehole",NA,NA,NA,NA,145990,237140,"to 1km","MIRAH","Turloughmore","Galway","70","Agri & domestic use","Poor","V",22.7,NA,NA,NA,0.98,150,NA,NA,NA,NA,NA,"unknown",NA,"water chemical data available","C"
78,"1425NEW003",NA,"Galway County Council","Borehole",32,7.6,"Bedrock Presumed",NA,160710,264690,"to 1km","BOYOUNAGH MORE",NA,"Galway","6","Agri & domestic use","Moderate",NA,87.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Summer yield, March 1964","C"
79,"1425NEW004",NA,NA,"Borehole",28,12.2,"Bedrock Met",NA,166370,267170,"to 1km","KILSALLAGH",NA,"Galway","7","Agri & domestic use","Good",NA,376.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Summer yield","C"
80,"1425NWW001",NA,NA,"Borehole",28.9,22.6,"Bedrock Met",NA,145360,265230,"to 1km","GARRAFRAUNS","DUNMORE","Galway","4","Unknown","Good",NA,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown",NA,NA,"C"
81,"1425SWW002",NA,NA,"Borehole",106.7,NA,"DTB Unknown",NA,151120,253840,"to 1km","RYEHILL","Dunmore","Galway","30","Agri & domestic use",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Info from John Dunne",NA,"C"
82,"1425SWW013","GY520(COCO), DD 1985(17.2)","SYLAUN GWS","Borehole",147.2,NA,"DTB Unknown","1977-11-23",149250,259660,"to 1km","CARROWMUNRAGH","TUAM","Galway","17","Group Scheme","Good","II",218.2,NA,NA,NA,145.47,NA,NA,NA,NA,NA,NA,"unknown","half way between Tuam and Dunmore","drilled by Shamrock (rotary)
water sulphurous","C"
83,"1719NWW001",NA,"Galway County Council","Borehole",29.7,6.1,"Bedrock Presumed","1962-04-01",177260,209180,"to 1km","CAPPACUR","tynagh","Galway",NA,"Agri & domestic use","Good",NA,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Summer yield","C"
84,"1721NEW009","WTB/GA: 2815",NA,"Borehole",25.9,NA,"DTB Unknown","1972-02-08",185670,225880,"to 1km","ABBEYPARK",NA,"Galway","88","Agri & domestic use","Good",NA,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
85,"1721NEW015","ILC 729, S5420, Plot C","O' Hara Trench Estate","Borehole",NA,NA,"DTB Unknown",NA,195210,220510,"to 1km","CLONFERT DEMENSE",NA,"Galway","100","Agri & domestic use",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown",NA,"colourless but faintly milky. small Fe deposit","C"
86,"1721NWW013",NA,NA,"Borehole",12.2,12.2,"Bedrock Met","1998-11-25",181430,221090,"to 1km","NEWTOWN","Killtorer","Galway",NA,"Agri & domestic use",NA,NA,NA,NA,NA,NA,NA,162.5,11.58,NA,NA,NA,NA,"unknown",NA,"Cavities: all bracken type formation
Water chemical data available","C"
87,"1721SEW208",NA,NA,"Borehole",53.3,0.9,"Bedrock Met","1963-06-01",187540,212510,"to 1km","LONGFORD",NA,"Galway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNKNOWN",NA,"FAILURE
WATER ENTRY AT 18.288m
DRILLED BY T.L.LOWRY
TIME AND DATE = 12.00. 01-JUN-1963
(UNKNOWN)","C"
88,"1723SWW004",NA,NA,"Borehole",121.9,2.2,"Bedrock Met",NA,172170,231260,"to 1km","KILCONNELL",NA,"Galway","86","Agri & domestic use","Good",NA,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Winter","C"
89,"1723SWW012","ILC 1367, S22041",NA,"Borehole",20.1,NA,"DTB Unknown",NA,174650,239230,"to 1km","CLONBROCK",NA,"Galway","50","Agri & domestic use","Poor","IV",17.44,NA,NA,NA,12.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
90,"1725SWW129",NA,"Galway Co. Co.","Borehole",12.5,3.1,"Bedrock Presumed","1962-08-01",173070,259940,"to 1km","FAIRFIELD",NA,"Galway","19","Agri & domestic use","Poor",NA,32.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Winter yield","C"
91,"1725SWW132",NA,"Galway County Council","Borehole",33.5,13.7,"Bedrock Presumed",NA,173350,250190,"to 1km","KILLIAN","NEWBRIDGE","Galway","46","Agri & domestic use","Moderate",NA,87.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNKNOWN","SW OF BALLYGAR","WINTER YIELD","C"
92,"1121NEW005",NA,"BALLINFOYLE GROUP SCHEME","Borehole",42.7,NA,"DTB Unknown",NA,130960,227290,"to 2km","BALLINFOYLE",NA,"Galway","82","Domestic use only","Good",NA,141.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OK WATER QUALITY","C"
93,"1121NEW006",NA,"BALLINDOOLEY GROUP SCHEME","Borehole",38.1,0.3,"Bedrock Met",NA,130450,229050,"to 2km","BALLINDOOLEY",NA,"Galway","82","Domestic use only","Good",NA,141.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OK WATER QUALITY","C"
94,"1121NEW017",NA,NA,"Dug well",2.1,0.6,"Bedrock Met",NA,134720,221240,"to 2km","ARDFRY","ORANMORE","Galway",NA,"Other","Failure",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dirty water, green, overgrown","C"
95,"1121NEW020",NA,NA,"Dug well",3.7,NA,"DTB Unknown",NA,136650,220550,"to 2km","GARRAUN",NA,"Galway",NA,"Agri use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rins dry and salty, just for cattle.","C"
96,"1123NEW003",NA,"Galway Co. Co.","Borehole",61.9,7.3,"Bedrock Presumed","1962-08-01",138530,243040,"to 2km","KILCURRIVARD",NA,"Galway",NA,"Agri & domestic use","Poor",NA,27.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Winter Yield","C"
97,"1123NEW056","ILC 1227, CDB 5667",NA,"Borehole",59.7,24.7,"Bedrock Met","1966-10-05",135870,244580,"to 2km","BIGGERAMORE",NA,"Galway","56","Agri & domestic use","Moderate","IV",46.4,NA,NA,NA,11.78,150,NA,NA,NA,NA,NA,"unknown",NA,NA,"C"
98,"1123SEW004",NA,NA,"Unknown",NA,NA,NA,NA,132900,230850,"to 2km","CARROWBROWNE",NA,"Galway","82","Agri use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A PLACE IN FIELD WHERE WATER COMES UP, NO PLACE DUG OR ANY DISTURBANCE OF RELIEF. DRY IN SUMMER.","C"
99,"1123SEW005",NA,NA,"Dug well",0.9,0.2,"Bedrock Met",NA,132900,230800,"to 2km","CARROWBROWNE",NA,"Galway","82","Agri use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNKNOWN","WELL APPROX 200YDS FROM DRINKING WATER","STONE LINED, DRY IN SUMMER, NO LONGER FLOODING IN FIELD AFTER DRAINAGE.NOT FOR HUMAN CONSUMPTION.","C"
100,"1123SEW007",NA,NA,"Spring",12.2,NA,"DTB Unknown",NA,130760,230100,"to 2km","KILROGHTER",NA,"Galway","82","Agri use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNKNOWN",NA,"16-17 CATTLE,1 BARREL IN WINTER,3 IN SUMMER","C"
101,"1123SEW011",NA,NA,"Borehole",25.3,4.6,"Bedrock Met",NA,135710,235060,"to 2km","LISCANANAUN",NA,"Galway","69","Agri & domestic use","Excellent",NA,914.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OK quality","C"
102,"1123SEW012",NA,"DRUMGRIFFEN GROUP SCHEME","Borehole",42.1,0.9,"Bedrock Met",NA,133850,237290,"to 2km","TONAGARRAUN",NA,"Galway","69","Agri & domestic use","Moderate",NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ok quality","C"
103,"1123SEW013",NA,NA,"Borehole",24.4,3.7,"Bedrock Met",NA,135700,235970,"to 2km","LISCANANAUN",NA,"Galway","69","Agri & domestic use","Good",NA,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ok quality","C"
104,"1123SWW003",NA,NA,"Unknown",22.9,10.7,"Bedrock Met",NA,117190,238760,"to 2km","ROSSCAHILL",NA,"Galway","68","Agri & domestic use","Excellent",NA,545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNKNOWN",NA,"SUMMER YIELD","C"
105,"1125NEW005",NA,"Galway Co. Co.","Borehole",39.6,11.6,"Bedrock Met","1962-08-01",138520,261600,"to 2km","LISKEAVY",NA,"Galway","16","Agri & domestic use","Poor",NA,26.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Winter Yield","C"
106,"1421NEW010",NA,NA,"Borehole",37.8,NA,"DTB Unknown",NA,158540,223060,"to 2km","BOOKEEN",NA,"Galway","97","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNKNOWN",NA,"TEST WAS OF GOOD SUPPLY. 16/09/1969","C"
107,"1421NEW022","ILC 1369A",NA,"Borehole",34.7,NA,"DTB Unknown",NA,157740,221400,"to 2km","DUNSANDLE",NA,"Galway","97","Agri & domestic use","Poor","V",14.71,NA,NA,NA,0.68,NA,NA,NA,NA,NA,NA,"unknown",NA,"Bailer yield 21.8m3/d","C"
108,"1421NEW023","ILC 1369,1",NA,"Borehole",51.8,NA,"DTB Unknown",NA,157740,221360,"to 2km","DUNSANDLE",NA,"Galway","97","Agri & domestic use","Poor","V",21.8,NA,NA,NA,0.78,NA,NA,NA,NA,NA,NA,"unknown",NA,"Bailer yield 21.8m3/d","C"
109,"1421NEW024","ILC 1369,2",NA,"Borehole",30.5,NA,"Bedrock Presumed",NA,157740,221300,"to 2km","DUNSNADLE",NA,"Galway","97","Agri & domestic use","Poor",NA,18.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown",NA,NA,"C"
110,"1421NWW008",NA,NA,"Borehole",76.2,NA,"DTB Unknown","1965-09-01",147640,225760,"to 2km","CLORAN",NA,"Galway",NA,"Unknown","Failure",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEE FILE on boring failures","Failure","C"
111,"1421NWW017",NA,NA,"Borehole",76.2,3.1,"Bedrock Met",NA,146370,229360,"to 2km","CASTLELAMBERT",NA,"Galway",NA,"Agri & domestic use",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No water","C"
112,"1421NWW018",NA,NA,"Borehole",50.9,NA,"DTB Unknown",NA,143900,222900,"to 2km","MOYVEELA",NA,"Galway",NA,"Agri & domestic use",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNKNOWN",NA,"BIG SUPPLY","C"
113,"1421NWW020",NA,NA,"Unknown",78.1,NA,"DTB Unknown",NA,146010,229780,"to 2km","CASTLELAMBERT",NA,"Galway",NA,"Agri & domestic use","Excellent",NA,545.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNKNOWN",NA,"GOOD QUALITY","C"
114,"1421NWW021",NA,"ATHENRY TOWN","Borehole",59.4,NA,"DTB Unknown",NA,150210,227730,"to 2km","ATHENRY",NA,"Galway",NA,"Agri & domestic use","Excellent",NA,545.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNKNOWN",NA,NA,"C"
115,"1421NWW025",NA,NA,"Borehole",61.1,NA,"DTB Unknown",NA,149520,220030,"to 2km","CRINNAGH",NA,"Galway",NA,"Agri & domestic use","Excellent",NA,545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNKNOWN",NA,NA,"C"
116,"1421NWW027",NA,NA,"Borehole",54.9,17.4,"Bedrock Met",NA,152280,224230,"to 2km","MOYODE",NA,"Galway",NA,"Agri & domestic use","Poor",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COULD BE UP TO 545.5m3/D","C"
117,"1423NEW001",NA,"Galway Co. Co.","Borehole",83.8,2.7,"Bedrock Presumed","1964-03-01",157320,244600,"to 2km","BRIERFIELD SOUTH",NA,"Galway","59","Agri & domestic use",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
118,"1423NWW019","ILC 1344, S23096",NA,"Borehole",42.6,NA,"DTB Unknown",NA,140550,245930,"to 2km","CUMMER",NA,"Galway",NA,"Agri & domestic use","Good",NA,133.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown",NA,NA,"C"
119,"1423SEW001",NA,"Galway Co. Co.","Borehole",53.3,2.1,"Bedrock Presumed","1962-08-01",157710,233110,"to 2km","CLOGH",NA,"Galway","72","Agri & domestic use","Poor",NA,38.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
120,"1423SWW002",NA,"Galway Co. Co.","Borehole",33.8,24.4,"Bedrock Presumed","1960-11-10",141510,238110,"to 2km","CAHERNASHILLEENY",NA,"Galway","70","Agri & domestic use","Moderate",NA,49.1,NA,NA,NA,NA,150,26.2,NA,NA,NA,NA,NA,NA,"drilled by kelly and bennett","C"
121,"1423SWW003",NA,"Galway Co. Co.","Borehole",32,17.1,"Bedrock Presumed","1962-11-01",140230,236140,"to 2km","KNOCKDOEMORE",NA,"Galway","70","Agri & domestic use","Poor",NA,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Winter yield","C"
122,"1423SWW004",NA,"Galway Co. Co.","Borehole",64.9,2.1,"Bedrock Presumed","1962-08-01",143460,233540,"to 2km","GRANGE EAST",NA,"Galway","70","Agri & domestic use","Moderate",NA,40.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Winter yield","C"
123,"1423SWW006",NA,NA,"Borehole",49.1,1.2,"Bedrock Met",NA,151550,233700,"to 2km","KNOCKBRACK",NA,"Galway","71","Agri & domestic use","Excellent",NA,420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
124,"1423SWW011",NA,NA,"Borehole",17.4,NA,"DTB Unknown",NA,154040,231370,"to 2km","CASTLE ELLEN",NA,"Galway",NA,"Unknown","Failure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNKNOWN",NA,NA,"C"
125,"1423SWW012",NA,NA,"Borehole",85.3,NA,"DTB Unknown",NA,151560,232020,"to 2km","MOUNTPELIER",NA,"Galway",NA,"Other","Failure",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AT 15.2m","C"
126,"1423SWW013",NA,NA,"Borehole",61,NA,"DTB Unknown",NA,153860,238200,"to 2km","KILLACLOGHER",NA,"Galway",NA,"Unknown","Failure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNKNOWN",NA,NA,"C"
127,"1423SWW014",NA,NA,"Borehole",48.8,NA,"DTB Unknown",NA,153020,236280,"to 2km","MONIVEA",NA,"Galway","71","Unknown","Failure",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNKNOWN",NA,"ORIGINALLY AT 21.8 BUT FAILED SEPT 1969","C"
128,"1423SWW016",NA,NA,"Borehole",60.4,10.4,"Bedrock Met",NA,153750,234050,"to 2km","CORRANTARRAMUD",NA,"Galway","71","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNKNOWN",NA,"ORIGINAL WELL WAS 38.4m,FAILED SEPT 1969;REBORED TO 60.4m, 21.8m3/D WITH W.L OF 26.8m REBORED","C"
129,"1423SWW020",NA,NA,"Borehole",125.6,NA,"DTB Unknown",NA,151050,237220,"to 2km","CARROWREAGH EAST",NA,"Galway","71","Unknown","Failure",NA,2.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNKNOWN",NA,"OST 14th, LITTLE WATER AT 61m","C"
130,"1423SWW022",NA,NA,"Borehole",91.4,NA,"DTB Unknown",NA,152430,238460,"to 2km","KNOCKAUNCARRAGH",NA,"Galway","71","Unknown","Good",NA,272.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNKNOWN",NA,"13/10/1969","C"
131,"1425NEW001",NA,"Galway County Council","Borehole",36.6,6.7,"Bedrock Met","1964-03-01",160770,268150,"to 2km","LISVIRISH",NA,"Galway","6","Agri & domestic use","Moderate",NA,87.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yield summer","C"
132,"1425NEW002",NA,"Galway County Council","Borehole",68.9,15.2,"Bedrock Met","1963-07-01",169070,263360,"to 2km","KEELOGES",NA,"Galway","19","Agri & domestic use","Moderate",NA,49.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Keeloges East and West as townlands, Wasn't specified as which townland it was",NA,"C"
133,"1425NEW006",NA,NA,"Unknown",83.8,6.1,"Bedrock Met",NA,161780,269900,"to 2km","WILLIAMSTOWN",NA,"Galway","6","Unknown","Excellent",NA,2182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNKNOWN","6-7miles NE of Dunmore
Info from GW in Co. Gal, DD 1985 and location from report sire map included","WATER MET ALL THE WAY DOWN.
 V CLEAN","C"
134,"1425NWW004",NA,NA,"Borehole",93.9,6.1,"Bedrock Met",NA,146280,262230,"to 2km","CLOONAGH",NA,"Galway","16","Agri & domestic use","Moderate",NA,54.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNKNOWN",NA,"SUMMER YIELD. OK QUALITY. WINTER 38.2m3/d","C"
135,"1425NWW016",NA,NA,"Unknown",65.2,6.4,"Bedrock Met",NA,144480,264480,"to 2km","CURRAGHAUN","Dunmore","Galway","16",NA,"Good",NA,218.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown",NA,NA,"C"
